V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
39,0.1693,0.5982,0.3047,0.9846,101,0.4457,0.8437,0.6451,0.0237,0.0651,441,0.3834,-1,0.8172,0.8173,0
53,0.0318,0.5982,0.3047,0.9846,451,0.5543,0.8437,0.6451,0.0253,0.0584,125,0.3834,249,0.0471,0.1108,0
44,0.2155,0.2833,0.3047,0.9846,0,0.4457,0.1563,0.6451,0.0411,0.1517,289,0.1245,-1,0.8172,0.8173,0
25,0.1693,0.2833,0.3047,0.9846,2206,0.5543,0.8437,0.6451,0.0368,0.1128,114,0.3834,-1,0.8172,0.8173,0
50,0.1141,0.5982,0.5022,0.9846,-779,0.5543,0.1563,0.6451,0.0186,0.1517,112,0.2774,-1,0.8172,0.8173,0
34,0.0318,0.2833,0.3047,0.9846,90,0.4457,0.8437,0.6451,0.0253,0.1128,84,0.3834,-1,0.8172,0.8173,0
36,0.2155,0.5982,0.5022,0.9846,1160,0.5543,0.8437,0.6451,0.0368,0.0651,56,0.3834,323,0.0252,0.1108,0
33,0.1693,0.5982,0.5022,0.9846,480,0.5543,0.8437,0.6451,0.0337,0.0305,272,0.3834,270,0.0623,0.038,0
44,0.2155,0.5982,0.3047,0.9846,1383,0.4457,0.8437,0.6451,0.0186,0.1409,243,0.0032,-1,0.8172,0.8173,0
59,0.2155,0.5982,0.152,0.9846,252,0.5543,0.1563,0.6451,0.0433,0.0889,138,0.3834,175,0.0471,0.1108,0
32,0.1141,0.5982,0.3047,0.9846,284,0.5543,0.8437,0.6451,0.0379,0.0651,717,0.1245,-1,0.8172,0.8173,1
44,0.1693,0.2833,0.5022,0.9846,-34,0.4457,0.1563,0.6451,0.0266,0.1409,14,0.0025,-1,0.8172,0.8173,0
40,0.1141,0.5982,0.3047,0.9846,0,0.5543,0.8437,0.6451,0.0368,0.1517,125,0.1245,-1,0.8172,0.8173,0
37,0.2117,0.5982,0.5022,0.9846,-288,0.5543,0.1563,0.2904,0.0419,0.1128,298,0.2774,-1,0.8172,0.8173,0
37,0.1693,0.2833,0.3047,0.9846,5122,0.5543,0.8437,0.2904,0.0567,0.3089,396,0.3834,-1,0.8172,0.8173,0
38,0.0307,0.1185,0.5022,0.9846,258,0.4457,0.8437,0.2904,0.0433,0.1128,88,0.2774,-1,0.8172,0.8173,0
46,0.0898,0.5982,0.5022,0.9846,1757,0.5543,0.8437,0.2904,0.0411,0.3089,380,0.0814,-1,0.8172,0.8173,0
26,0.0898,0.2833,0.5022,0.9846,38,0.4457,0.8437,0.0645,0.0396,0.1409,268,0.1245,-1,0.8172,0.8173,0
58,0.2117,0.5982,0.152,0.9846,0,0.4457,0.8437,0.6451,0.0259,0.1409,168,0.0814,-1,0.8172,0.8173,0
87,0.0492,0.5982,0.152,0.9846,230,0.4457,0.8437,0.6451,0.0337,0.015,144,0.3834,-1,0.8172,0.8173,1
28,0.2117,0.5982,0.152,0.9846,702,0.5543,0.8437,0.2904,0.0259,0.1128,318,0.2774,-1,0.8172,0.8173,0
37,0.2155,0.1185,0.3047,0.0154,26,0.4457,0.1563,0.6451,0.0457,0.0889,22,0.3834,-1,0.8172,0.8173,0
28,0.0334,0.5982,0.3047,0.9846,4064,0.4457,0.1563,0.6451,0.0338,0.3089,93,0.2774,-1,0.8172,0.8173,0
39,0.0898,0.5982,0.5022,0.9846,0,0.5543,0.1563,0.2904,0.0457,0.3089,240,0.1245,-1,0.8172,0.8173,0
31,0.1693,0.1185,0.3047,0.9846,75,0.4457,0.8437,0.6451,0.0186,0.1409,34,0.0073,-1,0.8172,0.8173,0
49,0.0307,0.5982,0.152,0.9846,213,0.4457,0.8437,0.6451,0.0396,0.0305,60,0.3834,-1,0.8172,0.8173,0
32,0.1693,0.2833,0.5022,0.9846,1279,0.5543,0.8437,0.2904,0.0237,0.1128,1173,0.1245,-1,0.8172,0.8173,1
33,0.1141,0.5982,0.5022,0.9846,393,0.5543,0.8437,0.2904,0.0396,0.3089,383,0.3834,-1,0.8172,0.8173,0
35,0.1141,0.1185,0.5022,0.9846,20,0.4457,0.1563,0.6451,0.0433,0.1517,287,0.3834,-1,0.8172,0.8173,0
32,0.1141,0.5982,0.5022,0.9846,0,0.5543,0.1563,0.2904,0.007,0.1517,122,0.3834,-1,0.8172,0.8173,0
48,0.2155,0.5982,0.3047,0.9846,5887,0.4457,0.8437,0.6451,0.0348,0.1409,227,0.2774,-1,0.8172,0.8173,0
26,0.1693,0.2833,0.5022,0.9846,-859,0.5543,0.8437,0.2904,0.0389,0.1128,297,0.3834,-1,0.8172,0.8173,0
36,0.2117,0.5982,0.5022,0.9846,-42,0.4457,0.1563,0.6451,0.0253,0.0584,521,0.2774,193,0.0471,0.038,0
39,0.1693,0.5982,0.5022,0.9846,603,0.4457,0.1563,0.6451,0.0368,0.0651,214,0.3834,-1,0.8172,0.8173,1
35,0.0276,0.5982,0.5022,0.9846,14000,0.4457,0.8437,0.2904,0.0354,0.1128,121,0.2774,-1,0.8172,0.8173,0
55,0.0318,0.5982,0.5022,0.9846,198,0.4457,0.8437,0.6451,0.0191,0.1409,111,0.0314,-1,0.8172,0.8173,0
33,0.2117,0.5982,0.5022,0.9846,331,0.5543,0.8437,0.6451,0.0411,0.3089,178,0.0137,365,0.0102,0.038,0
27,0.0307,0.2833,0.3047,0.9846,3060,0.4457,0.8437,0.6451,0.0337,0.0305,533,0.3834,-1,0.8172,0.8173,0
30,0.2117,0.5982,0.5022,0.9846,0,0.5543,0.1563,0.6451,0.0118,0.1517,1399,0.3834,-1,0.8172,0.8173,1
57,0.2155,0.5982,0.3047,0.9846,2261,0.5543,0.8437,0.2904,0.0423,0.3089,1007,0.3834,-1,0.8172,0.8173,0
29,0.0307,0.5982,0.152,0.9846,639,0.4457,0.1563,0.6451,0.0327,0.0584,358,0.2774,-1,0.8172,0.8173,0
50,0.2155,0.5982,0.3047,0.9846,207,0.5543,0.8437,0.6451,0.0327,0.0584,99,0.3834,-1,0.8172,0.8173,0
29,0.2117,0.2833,0.5022,0.9846,260,0.5543,0.8437,0.2904,0.0253,0.1128,707,0.0023,-1,0.8172,0.8173,1
55,0.2117,0.5982,0.5022,0.9846,831,0.5543,0.8437,0.2904,0.0411,0.3089,144,0.3834,-1,0.8172,0.8173,0
35,0.2155,0.2833,0.3047,0.9846,-289,0.5543,0.8437,0.2904,0.0457,0.3089,490,0.3834,-1,0.8172,0.8173,0
43,0.1693,0.1185,0.5022,0.9846,-278,0.4457,0.8437,0.6451,0.0396,0.1409,103,0.0123,-1,0.8172,0.8173,0
32,0.2155,0.5982,0.3047,0.9846,3,0.5543,0.8437,0.6451,0.014,0.1517,22,0.0005,-1,0.8172,0.8173,0
55,0.2155,0.5982,0.5022,0.9846,1928,0.4457,0.8437,0.6451,0.0457,0.0889,87,0.0814,-1,0.8172,0.8173,0
60,0.0492,0.5982,0.5022,0.9846,1145,0.4457,0.8437,0.6451,0.0419,0.1409,167,0.2774,-1,0.8172,0.8173,0
43,0.1693,0.5982,0.3047,0.9846,591,0.5543,0.8437,0.6451,0.0423,0.1409,889,0.2774,-1,0.8172,0.8173,0
31,0.0307,0.5982,0.3047,0.9846,232,0.5543,0.8437,0.6451,0.0348,0.3089,53,0.1245,-1,0.8172,0.8173,0
40,0.0898,0.5982,0.5022,0.9846,900,0.5543,0.1563,0.6451,0.0411,0.1517,84,0.2774,-1,0.8172,0.8173,0
43,0.0318,0.5982,0.5022,0.9846,918,0.5543,0.8437,0.2904,0.0419,0.3089,193,0.3834,-1,0.8172,0.8173,0
34,0.2117,0.2833,0.5022,0.9846,-42,0.5543,0.1563,0.2904,0.0237,0.1128,294,0.2774,-1,0.8172,0.8173,0
30,0.2155,0.2833,0.3047,0.9846,334,0.4457,0.8437,0.6451,0.0411,0.1409,144,0.2774,-1,0.8172,0.8173,0
51,0.2117,0.2833,0.5022,0.9846,708,0.5543,0.8437,0.0645,0.0411,0.3089,391,0.3834,364,0.0623,0.1108,0
30,0.0898,0.5982,0.5022,0.9846,683,0.5543,0.8437,0.6451,0.0368,0.3089,66,0.3834,-1,0.8172,0.8173,0
46,0.2117,0.5982,0.152,0.9846,0,0.5543,0.8437,0.6451,0.0372,0.3089,278,0.3834,-1,0.8172,0.8173,0
40,0.1693,0.5982,0.3047,0.9846,5152,0.5543,0.1563,0.6451,0.0516,0.1517,121,0.2774,-1,0.8172,0.8173,0
33,0.0898,0.5982,0.5022,0.9846,39,0.5543,0.8437,0.2904,0.0327,0.1128,66,0.0814,-1,0.8172,0.8173,0
36,0.0276,0.5982,0.152,0.9846,531,0.4457,0.8437,0.6451,0.0396,0.0651,151,0.1245,-1,0.8172,0.8173,0
47,0.1693,0.5982,0.5022,0.9846,335,0.4457,0.8437,0.6451,0.0327,0.3089,417,0.3834,76,0.0623,0.0339,1
53,0.0318,0.5982,0.3047,0.9846,730,0.5543,0.8437,0.2904,0.0253,0.0889,18,0.3834,368,0.0471,0.1108,0
45,0.2155,0.5982,0.3047,0.9846,0,0.4457,0.8437,0.6451,0.0457,0.1409,144,0.2774,-1,0.8172,0.8173,0
50,0.2117,0.5982,0.152,0.9846,334,0.4457,0.8437,0.6451,0.0266,0.1409,79,0.1245,-1,0.8172,0.8173,0
45,0.1693,0.2833,0.5022,0.9846,1044,0.5543,0.8437,0.2904,0.0237,0.1128,239,0.0123,-1,0.8172,0.8173,0
31,0.1141,0.5982,0.5022,0.9846,2,0.5543,0.1563,0.6451,0.0372,0.3089,703,0.0814,-1,0.8172,0.8173,1
26,0.021,0.2833,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0433,0.1409,237,0.3834,82,0.0471,0.1108,0
45,0.1141,0.5982,0.5022,0.9846,204,0.5543,0.8437,0.6451,0.0237,0.1128,224,0.2774,-1,0.8172,0.8173,1
35,0.2117,0.5982,0.5022,0.9846,1388,0.5543,0.8437,0.2904,0.0396,0.3089,119,0.0359,-1,0.8172,0.8173,0
40,0.1693,0.1185,0.3047,0.9846,1871,0.5543,0.8437,0.6451,0.0433,0.0889,64,0.3834,-1,0.8172,0.8173,0
32,0.1141,0.5982,0.3047,0.9846,118,0.4457,0.8437,0.6451,0.0457,0.0889,383,0.0814,176,0.0009,0.1108,0
52,0.2117,0.5982,0.152,0.9846,281,0.5543,0.8437,0.6451,0.03,0.0651,55,0.0814,335,0.0252,0.038,0
53,0.0492,0.5982,0.5022,0.9846,136,0.4457,0.8437,0.2904,0.03,0.1128,254,0.3834,-1,0.8172,0.8173,0
42,0.0898,0.2833,0.5022,0.9846,-193,0.5543,0.8437,0.6451,0.0348,0.3089,1805,0.0814,-1,0.8172,0.8173,0
49,0.0307,0.5982,0.3047,0.9846,0,0.5543,0.8437,0.6451,0.0327,0.0584,772,0.2774,-1,0.8172,0.8173,0
71,0.0492,0.5982,0.152,0.9846,10394,0.4457,0.8437,0.0645,0.0118,0.1409,411,0.3834,-1,0.8172,0.8173,0
40,0.2117,0.5982,0.152,0.9846,668,0.5543,0.8437,0.2904,0.0419,0.3089,283,0.2774,-1,0.8172,0.8173,0
44,0.2117,0.5982,0.152,0.9846,503,0.5543,0.8437,0.2904,0.0401,0.3089,629,0.2774,-1,0.8172,0.8173,0
36,0.2117,0.5982,0.5022,0.9846,580,0.4457,0.8437,0.6451,0.0118,0.1517,633,0.3834,-1,0.8172,0.8173,0
57,0.1141,0.2833,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0396,0.1517,261,0.0814,-1,0.8172,0.8173,0
32,0.1141,0.2833,0.5022,0.9846,555,0.5543,0.8437,0.6451,0.0354,0.0132,344,0.3834,-1,0.8172,0.8173,1
31,0.2117,0.5982,0.5022,0.9846,69,0.4457,0.8437,0.6451,0.0389,0.0889,640,0.3834,-1,0.8172,0.8173,0
35,0.2155,0.5982,0.3047,0.9846,365,0.4457,0.8437,0.6451,0.0457,0.0889,168,0.2774,-1,0.8172,0.8173,0
57,0.2117,0.1185,0.152,0.9846,-176,0.5543,0.8437,0.2904,0.0423,0.3089,275,0.3834,-1,0.8172,0.8173,0
33,0.2155,0.5982,0.3047,0.9846,0,0.4457,0.8437,0.6451,0.0457,0.1409,102,0.2774,-1,0.8172,0.8173,0
48,0.0307,0.5982,0.5022,0.9846,1724,0.4457,0.8437,0.0645,0.0327,0.0584,102,0.2774,-1,0.8172,0.8173,0
31,0.2117,0.2833,0.5022,0.9846,42,0.4457,0.8437,0.6451,0.0354,0.0584,473,0.1245,12,0.0471,0.038,0
39,0.2155,0.5982,0.5022,0.9846,2981,0.4457,0.8437,0.6451,0.0259,0.011,200,0.3834,-1,0.8172,0.8173,1
50,0.2155,0.5982,0.3047,0.9846,311,0.4457,0.8437,0.6451,0.0327,0.3089,124,0.0359,-1,0.8172,0.8173,0
40,0.2155,0.1185,0.3047,0.9846,502,0.5543,0.8437,0.6451,0.0237,0.0584,267,0.0814,270,0.0252,0.038,0
29,0.0334,0.5982,0.5022,0.9846,452,0.5543,0.8437,0.2904,0.0266,0.3089,347,0.3834,-1,0.8172,0.8173,0
45,0.1693,0.5982,0.0411,0.9846,1938,0.4457,0.8437,0.6451,0.0396,0.0305,574,0.3834,-1,0.8172,0.8173,0
61,0.0492,0.1185,0.5022,0.9846,1761,0.4457,0.8437,0.6451,0.0401,0.0036,334,0.1245,-1,0.8172,0.8173,0
37,0.1141,0.5982,0.5022,0.9846,2254,0.4457,0.8437,0.0645,0.0253,0.0584,233,0.2774,-1,0.8172,0.8173,0
44,0.1693,0.5982,0.5022,0.9846,3790,0.5543,0.8437,0.2904,0.0348,0.3089,342,0.2774,-1,0.8172,0.8173,0
23,0.021,0.2833,0.5022,0.9846,1234,0.4457,0.8437,0.6451,0.0368,0.0584,379,0.3834,91,0.0623,0.0339,1
30,0.2117,0.5982,0.5022,0.9846,2,0.5543,0.8437,0.2904,0.0368,0.3089,1000,0.3834,-1,0.8172,0.8173,0
55,0.2117,0.5982,0.152,0.9846,835,0.5543,0.8437,0.2904,0.03,0.1128,40,0.0016,-1,0.8172,0.8173,0
34,0.2117,0.1185,0.152,0.9846,172,0.5543,0.8437,0.6451,0.0433,0.0651,306,0.3834,-1,0.8172,0.8173,0
48,0.0334,0.5982,0.3047,0.9846,810,0.4457,0.8437,0.2904,0.0419,0.1128,383,0.3834,-1,0.8172,0.8173,0
38,0.0898,0.5982,0.5022,0.9846,53,0.4457,0.8437,0.6451,0.0327,0.0584,226,0.3834,-1,0.8172,0.8173,0
43,0.1693,0.1185,0.3047,0.9846,0,0.4457,0.8437,0.6451,0.0396,0.1409,142,0.0067,-1,0.8172,0.8173,0
38,0.2117,0.2833,0.5022,0.9846,2032,0.5543,0.8437,0.6451,0.0445,0.3089,87,0.0814,349,0.0471,0.1108,0
34,0.2155,0.5982,0.3047,0.9846,786,0.5543,0.1563,0.6451,0.0516,0.0889,250,0.3834,-1,0.8172,0.8173,0
60,0.2155,0.1185,0.152,0.9846,38,0.5543,0.8437,0.2904,0.0368,0.3089,78,0.0814,-1,0.8172,0.8173,0
41,0.2117,0.5982,0.5022,0.9846,167,0.4457,0.8437,0.2904,0.0567,0.1128,48,0.3834,-1,0.8172,0.8173,0
38,0.2117,0.2833,0.152,0.9846,3132,0.4457,0.8437,0.6451,0.0445,0.0584,304,0.3834,-1,0.8172,0.8173,0
32,0.0898,0.5982,0.152,0.9846,164,0.5543,0.8437,0.2904,0.0433,0.1517,19,0.3834,-1,0.8172,0.8173,0
29,0.1693,0.2833,0.5022,0.9846,-166,0.5543,0.8437,0.2904,0.03,0.3089,323,0.2774,-1,0.8172,0.8173,0
27,0.2117,0.5982,0.5022,0.9846,6196,0.5543,0.8437,0.2904,0.0327,0.1128,355,0.3834,-1,0.8172,0.8173,0
52,0.1693,0.5982,0.5022,0.9846,386,0.4457,0.8437,0.6451,0.0567,0.0651,438,0.3834,-1,0.8172,0.8173,1
38,0.1693,0.2833,0.5022,0.9846,-242,0.5543,0.8437,0.6451,0.0516,0.3089,1173,0.1245,278,0.0053,0.0339,1
57,0.2117,0.5982,0.152,0.9846,2112,0.4457,0.8437,0.6451,0.0372,0.1409,1134,0.2774,-1,0.8172,0.8173,1
38,0.1141,0.5982,0.5022,0.9846,1344,0.5543,0.1563,0.2904,0.0389,0.3089,147,0.2774,-1,0.8172,0.8173,0
52,0.2117,0.5982,0.152,0.9846,320,0.5543,0.8437,0.6451,0.0419,0.0584,306,0.1245,253,0.0162,0.038,0
61,0.0334,0.1185,0.5022,0.9846,369,0.4457,0.8437,0.2904,0.0516,0.1128,82,0.3834,-1,0.8172,0.8173,0
40,0.0898,0.5982,0.5022,0.9846,5248,0.5543,0.1563,0.6451,0.0567,0.0889,194,0.0814,188,0.0033,0.038,0
33,0.1693,0.2833,0.3047,0.9846,340,0.4457,0.8437,0.6451,0.0423,0.1409,348,0.2774,-1,0.8172,0.8173,0
42,0.2155,0.5982,0.3047,0.9846,3038,0.4457,0.8437,0.6451,0.0516,0.1409,693,0.0137,-1,0.8172,0.8173,0
71,0.0492,0.5982,0.3047,0.9846,4388,0.4457,0.8437,0.6451,0.0445,0.0584,346,0.3834,183,0.0252,0.038,0
52,0.1693,0.5982,0.3047,0.9846,2506,0.4457,0.8437,0.6451,0.03,0.1517,377,0.3834,228,0.0252,0.1108,0
31,0.2117,0.5982,0.3047,0.9846,982,0.5543,0.1563,0.6451,0.0253,0.011,142,0.2774,-1,0.8172,0.8173,0
40,0.2117,0.5982,0.5022,0.9846,6536,0.4457,0.8437,0.2904,0.0445,0.1128,647,0.3834,-1,0.8172,0.8173,0
36,0.0898,0.2833,0.5022,0.9846,342,0.5543,0.8437,0.2904,0.0401,0.3089,142,0.3834,-1,0.8172,0.8173,0
44,0.1693,0.5982,0.5022,0.9846,736,0.5543,0.8437,0.0645,0.0411,0.3089,210,0.2774,-1,0.8172,0.8173,0
42,0.2117,0.5982,0.5022,0.9846,1958,0.5543,0.8437,0.6451,0.0516,0.0889,129,0.3834,172,0.0252,0.1108,0
32,0.1693,0.2833,0.3047,0.9846,696,0.4457,0.1563,0.6451,0.0348,0.1409,101,0.0814,105,0.0162,0.1108,0
39,0.2117,0.5982,0.152,0.9846,572,0.5543,0.1563,0.2904,0.0237,0.1128,235,0.3834,-1,0.8172,0.8173,0
43,0.0898,0.1185,0.5022,0.9846,313,0.5543,0.8437,0.6451,0.0423,0.3089,155,0.2774,-1,0.8172,0.8173,0
43,0.2117,0.5982,0.152,0.9846,17,0.5543,0.8437,0.2904,0.0348,0.3089,119,0.0067,-1,0.8172,0.8173,0
47,0.0898,0.1185,0.5022,0.9846,-116,0.4457,0.1563,0.6451,0.0191,0.1517,160,0.1245,-1,0.8172,0.8173,0
36,0.2155,0.5982,0.5022,0.9846,6077,0.4457,0.8437,0.6451,0.0389,0.0889,227,0.3834,-1,0.8172,0.8173,0
47,0.1693,0.5982,0.5022,0.9846,80,0.4457,0.1563,0.2904,0.0191,0.1128,100,0.3834,-1,0.8172,0.8173,0
39,0.2155,0.1185,0.3047,0.9846,30,0.4457,0.1563,0.6451,0.0237,0.0584,265,0.0814,-1,0.8172,0.8173,0
44,0.0318,0.2833,0.3047,0.9846,18558,0.5543,0.8437,0.6451,0.0567,0.0889,51,0.3834,190,0.0162,0.038,0
47,0.0492,0.2833,0.152,0.9846,3033,0.4457,0.8437,0.6451,0.0423,0.0132,293,0.3834,-1,0.8172,0.8173,1
45,0.2155,0.5982,0.3047,0.9846,1034,0.4457,0.1563,0.6451,0.01,0.1517,1820,0.0814,-1,0.8172,0.8173,0
34,0.1693,0.2833,0.5022,0.9846,94,0.5543,0.8437,0.6451,0.0259,0.1409,541,0.2774,-1,0.8172,0.8173,0
53,0.2155,0.5982,0.3047,0.9846,261,0.5543,0.8437,0.0645,0.0411,0.3089,154,0.2774,336,0.0471,0.1108,0
23,0.0898,0.2833,0.5022,0.9846,279,0.5543,0.8437,0.6451,0.0516,0.3089,843,0.3834,370,0.0623,0.1108,1
62,0.0492,0.5982,0.5022,0.9846,2917,0.4457,0.8437,0.6451,0.0338,0.015,123,0.2774,182,0.0471,0.1108,0
42,0.1693,0.2833,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0457,0.1409,656,0.2774,-1,0.8172,0.8173,0
53,0.2155,0.5982,0.5022,0.9846,90,0.5543,0.8437,0.0645,0.0567,0.0651,67,0.0359,-1,0.8172,0.8173,0
31,0.0307,0.2833,0.152,0.9846,0,0.5543,0.8437,0.2904,0.0368,0.3089,24,0.0016,-1,0.8172,0.8173,0
58,0.0492,0.5982,0.5022,0.9846,901,0.5543,0.1563,0.6451,0.0337,0.1517,235,0.2774,-1,0.8172,0.8173,0
42,0.2155,0.1185,0.5022,0.9846,317,0.5543,0.8437,0.6451,0.0567,0.0651,136,0.1245,-1,0.8172,0.8173,0
25,0.2117,0.2833,0.0411,0.9846,373,0.5543,0.8437,0.2904,0.0266,0.1128,634,0.2774,-1,0.8172,0.8173,0
45,0.0492,0.2833,0.3047,0.9846,212,0.4457,0.8437,0.2904,0.0354,0.1128,63,0.3834,-1,0.8172,0.8173,0
60,0.1141,0.5982,0.0411,0.9846,1088,0.5543,0.8437,0.6451,0.0259,0.3089,149,0.3834,-1,0.8172,0.8173,0
47,0.0898,0.5982,0.5022,0.9846,837,0.5543,0.1563,0.2904,0.03,0.3089,136,0.3834,-1,0.8172,0.8173,0
54,0.2155,0.5982,0.3047,0.9846,1502,0.4457,0.8437,0.6451,0.0567,0.0889,43,0.1245,-1,0.8172,0.8173,0
26,0.0898,0.2833,0.5022,0.9846,162,0.5543,0.8437,0.6451,0.0253,0.011,185,0.2774,130,0.0033,0.038,0
34,0.1141,0.5982,0.5022,0.9846,635,0.5543,0.8437,0.2904,0.0259,0.3089,247,0.3834,-1,0.8172,0.8173,0
31,0.2117,0.5982,0.5022,0.9846,212,0.5543,0.1563,0.6451,0.0433,0.1517,143,0.2774,-1,0.8172,0.8173,0
51,0.2155,0.5982,0.3047,0.9846,642,0.4457,0.8437,0.2904,0.0389,0.3089,183,0.2774,-1,0.8172,0.8173,0
45,0.2155,0.5982,0.5022,0.9846,4425,0.4457,0.8437,0.2904,0.0433,0.0889,147,0.3834,110,0.0471,0.1108,0
59,0.0334,0.5982,0.3047,0.9846,146,0.5543,0.8437,0.6451,0.0372,0.3089,97,0.1245,365,0.0053,0.1108,0
56,0.1141,0.5982,0.5022,0.9846,0,0.5543,0.8437,0.0645,0.0389,0.0889,154,0.2774,-1,0.8172,0.8173,0
31,0.0276,0.5982,0.5022,0.9846,243,0.5543,0.8437,0.6451,0.02,0.0132,305,0.2774,842,0.0623,0.1108,1
40,0.2117,0.5982,0.5022,0.9846,1508,0.4457,0.8437,0.6451,0.0237,0.0889,177,0.2774,85,0.0252,0.1108,0
58,0.0492,0.5982,0.3047,0.9846,5087,0.4457,0.8437,0.2904,0.0389,0.1128,252,0.3834,-1,0.8172,0.8173,0
30,0.2155,0.2833,0.3047,0.9846,199,0.4457,0.1563,0.6451,0.0396,0.1517,131,0.0137,-1,0.8172,0.8173,0
29,0.2117,0.2833,0.5022,0.9846,1166,0.5543,0.8437,0.2904,0.03,0.3089,33,0.3834,-1,0.8172,0.8173,0
52,0.0276,0.5982,0.5022,0.9846,1752,0.4457,0.1563,0.0645,0.0457,0.0889,346,0.0814,123,0.0033,0.1108,0
45,0.0898,0.5982,0.5022,0.9846,-3,0.5543,0.8437,0.2904,0.0348,0.3089,213,0.3834,-1,0.8172,0.8173,0
54,0.1693,0.5982,0.3047,0.0154,337,0.5543,0.8437,0.2904,0.0396,0.3089,302,0.2774,-1,0.8172,0.8173,0
67,0.0492,0.1185,0.152,0.9846,1746,0.4457,0.8437,0.6451,0.0445,0.1409,134,0.3834,-1,0.8172,0.8173,0
35,0.2117,0.5982,0.5022,0.9846,-339,0.5543,0.8437,0.2904,0.0423,0.3089,389,0.2774,-1,0.8172,0.8173,0
41,0.1141,0.2833,0.5022,0.9846,334,0.5543,0.8437,0.6451,0.0348,0.3089,14,0.0814,331,0.0003,0.038,0
39,0.2117,0.5982,0.5022,0.9846,180,0.5543,0.8437,0.6451,0.03,0.0651,237,0.3834,-1,0.8172,0.8173,0
39,0.2117,0.5982,0.5022,0.9846,497,0.4457,0.8437,0.2904,0.0419,0.1128,95,0.0814,-1,0.8172,0.8173,0
57,0.0307,0.5982,0.5022,0.9846,3030,0.4457,0.8437,0.6451,0.0419,0.0584,142,0.2774,-1,0.8172,0.8173,0
34,0.1693,0.1185,0.5022,0.9846,347,0.4457,0.8437,0.6451,0.0379,0.1409,15,0.0023,-1,0.8172,0.8173,0
41,0.0898,0.5982,0.5022,0.9846,803,0.5543,0.8437,0.6451,0.0354,0.0651,592,0.0814,316,0.0252,0.1108,1
59,0.0318,0.5982,0.152,0.9846,745,0.4457,0.8437,0.6451,0.0259,0.1409,168,0.0073,-1,0.8172,0.8173,0
54,0.0898,0.5982,0.5022,0.9846,131,0.4457,0.8437,0.6451,0.0411,0.1409,252,0.2774,-1,0.8172,0.8173,0
33,0.2117,0.1185,0.152,0.9846,636,0.5543,0.8437,0.6451,0.0354,0.1517,211,0.005,-1,0.8172,0.8173,0
57,0.2117,0.1185,0.152,0.9846,3111,0.4457,0.8437,0.2904,0.03,0.1128,92,0.0314,-1,0.8172,0.8173,0
51,0.0307,0.5982,0.5022,0.9846,-13,0.5543,0.8437,0.6451,0.0348,0.3089,361,0.3834,364,0.0623,0.1108,0
36,0.1693,0.5982,0.5022,0.9846,1508,0.4457,0.8437,0.6451,0.0379,0.0305,187,0.2774,185,0.0033,0.1108,0
40,0.2117,0.5982,0.5022,0.9846,-648,0.5543,0.8437,0.6451,0.0457,0.0889,280,0.2774,-1,0.8172,0.8173,0
40,0.0898,0.2833,0.5022,0.9846,737,0.5543,0.8437,0.2904,0.0372,0.3089,117,0.2774,-1,0.8172,0.8173,0
46,0.0276,0.1185,0.152,0.9846,2291,0.4457,0.8437,0.2904,0.0433,0.1128,218,0.3834,-1,0.8172,0.8173,0
49,0.2155,0.1185,0.3047,0.9846,169,0.4457,0.8437,0.6451,0.0516,0.1517,141,0.3834,-1,0.8172,0.8173,0
48,0.2155,0.5982,0.5022,0.9846,99,0.5543,0.8437,0.2904,0.0396,0.3089,344,0.3834,-1,0.8172,0.8173,0
44,0.0898,0.1185,0.5022,0.9846,424,0.5543,0.8437,0.2904,0.0419,0.3089,27,0.3834,-1,0.8172,0.8173,0
34,0.2117,0.5982,0.5022,0.9846,463,0.5543,0.8437,0.6451,0.0516,0.3089,11,0.005,360,0.0162,0.1108,0
30,0.2155,0.5982,0.3047,0.9846,623,0.5543,0.8437,0.2904,0.0379,0.3089,512,0.0359,-1,0.8172,0.8173,0
58,0.0276,0.5982,0.152,0.9846,4605,0.4457,0.8437,0.6451,0.0338,0.0132,339,0.3834,38,0.0623,0.1108,0
26,0.2155,0.2833,0.3047,0.9846,962,0.5543,0.8437,0.6451,0.0423,0.3089,132,0.3834,-1,0.8172,0.8173,0
44,0.2117,0.5982,0.152,0.9846,0,0.5543,0.8437,0.0645,0.0445,0.3089,408,0.2774,350,0.0623,0.1108,0
41,0.2155,0.1185,0.3047,0.9846,1401,0.4457,0.8437,0.2904,0.03,0.1128,110,0.0814,-1,0.8172,0.8173,0
54,0.0492,0.1185,0.3047,0.9846,349,0.5543,0.8437,0.6451,0.0516,0.0889,257,0.3834,-1,0.8172,0.8173,0
38,0.1693,0.2833,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0186,0.1409,305,0.2774,-1,0.8172,0.8173,0
38,0.1141,0.1185,0.5022,0.9846,-212,0.5543,0.8437,0.2904,0.0266,0.3089,78,0.2774,-1,0.8172,0.8173,0
