V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
32,1,1,1,0,358,0,0,2,18,8,396,0,-1,0,3,0
23,8,2,1,0,157,1,0,2,27,8,54,0,-1,0,3,0
42,4,1,2,0,4617,1,0,0,24,5,543,11,-1,0,3,0
59,5,1,1,0,1250,0,1,1,2,5,61,11,-1,0,3,0
41,1,1,1,0,14,1,0,0,5,8,161,22,-1,0,3,0
58,4,1,2,0,6711,0,0,0,7,6,95,22,-1,0,3,0
37,4,2,2,0,230,1,1,0,11,3,120,11,272,1,0,0
34,0,2,1,0,673,1,0,0,21,4,89,0,260,12,0,0
36,1,2,1,0,3254,1,0,2,20,8,300,22,-1,0,3,0
34,9,2,1,0,229,0,0,0,14,1,154,11,-1,0,3,0
33,4,1,1,0,480,1,0,0,9,9,422,11,-1,0,3,0
46,4,1,2,0,16,1,0,0,27,8,304,0,-1,0,3,0
20,8,2,2,0,2764,1,0,2,21,8,139,11,-1,0,3,0
43,1,1,0,0,3917,0,0,0,22,6,725,11,93,1,2,1
50,1,1,0,0,216,1,0,0,8,5,195,22,-1,0,3,0
30,0,1,1,0,-68,1,0,0,1,5,327,0,-1,0,3,0
29,6,2,2,0,3290,0,0,0,15,7,136,0,291,12,2,1
33,0,0,1,0,1128,1,0,2,29,8,139,11,-1,0,3,0
47,9,2,3,0,-213,1,0,2,18,8,168,0,-1,0,3,0
28,7,2,1,0,290,1,0,0,9,8,128,0,-1,0,3,0
27,0,2,1,0,416,0,0,2,8,1,8,0,-1,0,3,0
44,8,2,3,0,5078,0,0,2,12,6,17,30,-1,0,3,0
32,9,2,1,0,26,0,1,0,17,5,110,0,-1,0,3,0
33,4,2,2,0,1097,0,1,0,27,1,308,29,-1,0,3,0
31,4,2,2,0,-446,0,0,0,10,1,156,29,-1,0,3,0
56,4,1,2,0,14344,1,0,0,26,3,358,0,-1,0,3,0
43,1,1,1,0,117,1,0,0,5,8,73,0,370,1,0,0
31,7,2,1,0,481,1,0,2,13,8,114,11,-1,0,3,0
44,4,1,2,0,2400,1,0,2,6,8,74,0,-1,0,3,0
56,9,1,3,0,689,0,0,0,24,5,232,11,-1,0,3,0
57,9,1,1,0,124,1,0,1,2,8,296,0,287,4,0,0
38,11,1,3,0,124,1,0,2,12,8,37,4,-1,0,3,0
27,0,2,1,0,6492,0,0,0,27,3,7,32,-1,0,3,0
29,4,2,1,0,293,1,0,2,20,8,188,11,-1,0,3,0
57,4,1,1,0,0,1,0,2,30,8,147,33,-1,0,3,0
31,0,1,1,0,0,1,0,0,21,5,82,30,-1,0,3,0
53,4,1,3,0,876,1,0,1,5,5,214,22,-1,0,3,0
56,1,1,1,0,25,1,0,2,10,8,264,0,-1,0,3,0
53,1,2,1,0,156,1,1,2,28,8,259,29,-1,0,3,0
35,1,1,1,0,-701,1,1,0,28,8,531,22,-1,0,3,0
60,5,0,2,0,2131,0,0,0,1,5,421,32,-1,0,3,0
44,2,1,1,0,0,0,0,2,5,8,211,11,-1,0,3,0
35,6,1,1,0,1256,1,0,0,14,1,73,33,-1,0,3,0
39,1,1,0,0,2715,1,0,2,11,6,201,22,-1,0,3,0
33,9,1,2,0,35,0,0,0,28,1,346,29,-1,0,3,0
36,1,2,1,0,90,1,0,2,3,8,13,30,-1,0,3,0
36,1,0,1,0,-11,0,0,2,26,6,152,11,-1,0,3,0
39,9,1,1,0,4101,1,0,0,9,3,146,11,264,1,1,1
57,4,1,2,0,1172,1,0,0,12,9,72,0,-1,0,3,0
29,4,0,2,0,559,1,0,0,9,8,6,29,-1,0,3,0
52,4,0,2,0,0,0,0,0,19,1,153,29,-1,0,3,0
32,4,1,2,0,2218,1,0,0,27,8,37,11,-1,0,3,0
36,3,1,0,0,-125,0,1,0,27,3,91,11,-1,0,3,0
57,3,1,0,0,0,0,0,0,4,1,189,11,-1,0,3,0
33,4,2,2,0,3406,1,0,0,13,9,321,0,-1,0,3,0
28,4,2,1,0,967,1,0,0,12,0,174,0,334,1,0,0
47,4,2,2,0,334,1,0,0,18,7,360,0,326,31,0,1
33,0,2,1,0,346,1,0,0,26,8,24,33,354,12,1,0
48,4,2,2,0,0,1,1,0,29,8,76,0,-1,0,3,0
40,6,1,1,0,672,1,0,2,26,8,164,11,-1,0,3,0
43,1,1,0,0,377,0,1,2,12,6,11,30,-1,0,3,0
47,4,1,2,0,337,0,0,1,23,5,300,30,-1,0,3,0
28,1,2,1,0,1285,0,0,1,23,4,199,11,2,9,1,0
48,1,1,0,0,2519,0,0,1,14,1,105,30,-1,0,3,0
36,9,2,1,0,279,1,0,0,13,5,171,0,-1,0,3,0
32,1,1,0,0,104,1,0,0,17,5,211,22,-1,0,3,0
39,1,1,1,0,171,1,1,0,29,8,153,0,353,1,0,0
32,1,2,1,0,82,1,0,0,20,5,86,29,-1,0,3,0
30,7,0,1,0,0,1,0,0,4,8,172,0,-1,0,3,0
29,9,2,2,0,48,1,0,0,15,5,164,0,-1,0,3,0
31,7,2,3,0,919,1,0,0,9,8,180,11,-1,0,3,0
28,0,2,1,0,1277,0,0,0,18,7,475,0,-1,0,3,1
52,0,0,1,0,-209,1,1,2,15,8,161,0,-1,0,3,0
25,1,2,1,0,579,1,0,2,20,8,225,29,-1,0,3,0
46,2,1,0,0,8873,1,0,0,16,5,314,11,-1,0,3,0
35,1,2,0,0,2040,0,0,0,13,9,258,0,157,25,0,0
32,1,1,2,0,143,1,1,0,9,8,90,0,-1,0,3,0
48,1,1,0,0,343,0,0,2,10,6,136,0,-1,0,3,0
30,4,2,1,0,0,0,0,0,2,1,101,30,-1,0,3,0
32,9,2,2,0,3818,0,0,0,9,1,100,29,-1,0,3,0
50,6,1,1,0,2061,1,1,0,21,4,197,11,244,23,0,0
50,9,0,1,0,-54,1,1,0,4,8,698,11,292,1,0,1
48,2,1,1,0,4037,0,0,2,27,6,23,0,-1,0,3,0
41,4,2,1,0,911,0,0,0,27,1,292,11,-1,0,3,0
39,8,2,3,0,64,0,0,0,3,9,366,11,98,1,0,0
45,2,1,2,0,369,1,0,2,10,8,182,11,-1,0,3,0
57,6,1,1,0,65,0,1,0,30,5,171,0,-1,0,3,0
37,4,0,1,0,1448,1,0,0,2,5,71,11,-1,0,3,0
64,3,1,3,0,2645,0,0,1,22,3,219,11,-1,0,3,1
38,0,1,1,0,137,1,0,0,24,5,27,14,-1,0,3,0
38,0,2,1,0,626,0,0,0,11,6,132,29,-1,0,3,0
35,9,0,1,0,103,1,0,0,13,5,304,0,-1,0,3,0
35,7,1,1,0,0,1,0,0,23,5,251,22,-1,0,3,0
50,0,0,0,0,8583,1,0,0,10,9,59,0,-1,0,3,0
46,1,1,0,0,91,1,0,0,27,8,29,0,356,12,0,0
45,1,1,0,0,1291,1,0,0,20,1,189,8,-1,0,3,0
33,8,2,2,0,3404,1,0,0,12,9,105,11,171,23,0,0
45,4,1,2,0,54,1,0,1,4,8,107,22,-1,0,3,0
43,0,1,1,0,132,0,0,0,19,8,187,11,71,1,2,1
42,4,1,2,0,3718,1,0,0,27,1,50,11,-1,0,3,0
44,1,0,1,0,-1,0,1,0,6,5,194,30,-1,0,3,0
25,1,2,1,0,154,1,0,2,19,8,312,11,-1,0,3,0
38,1,1,1,0,2299,1,0,0,15,5,240,0,-1,0,3,0
46,3,1,0,0,0,0,0,1,11,3,161,0,-1,0,3,0
32,4,2,2,0,470,0,0,0,10,1,286,11,-1,0,3,0
40,9,0,2,0,1082,0,0,0,25,3,264,0,-1,0,3,0
25,1,2,1,0,2096,1,0,2,22,6,236,11,-1,0,3,0
30,7,1,1,0,-134,1,1,0,28,5,61,0,-1,0,3,0
31,4,0,2,0,254,0,0,0,9,1,1576,34,-1,0,3,1
42,1,0,0,0,1563,1,0,0,5,8,164,11,364,1,0,0
34,1,1,1,1,1,1,0,0,30,5,394,0,-1,0,3,0
34,1,1,1,0,1134,1,0,0,8,0,408,0,329,12,0,0
40,1,1,1,0,4,1,1,2,28,8,263,0,-1,0,3,0
32,7,1,1,0,0,1,0,0,20,5,36,30,-1,0,3,0
58,9,1,1,0,7429,0,0,0,12,9,199,0,-1,0,3,0
29,9,2,2,0,2269,1,0,0,12,0,53,0,346,1,0,0
40,4,2,2,0,242,1,0,2,27,8,221,11,-1,0,3,0
35,6,1,2,0,35368,1,0,2,13,8,63,0,-1,0,3,0
40,0,1,1,0,1380,1,0,2,10,8,127,0,-1,0,3,0
51,4,1,2,0,91,1,0,2,30,8,178,11,-1,0,3,0
50,7,1,3,0,37,0,0,0,26,1,307,29,-1,0,3,0
39,2,1,2,0,745,0,0,0,29,1,88,0,-1,0,3,0
33,2,1,2,0,0,0,0,0,12,9,232,0,-1,0,3,0
26,2,1,2,0,38,1,0,0,3,8,119,0,294,26,0,0
55,1,1,0,0,332,1,0,2,29,8,318,11,-1,0,3,0
34,9,2,1,0,105,1,0,0,28,8,146,11,171,23,0,0
30,2,1,1,0,1539,1,1,2,19,8,166,35,-1,0,3,0
37,2,1,2,0,298,0,0,0,19,1,183,30,-1,0,3,0
31,0,2,1,0,119,0,0,0,28,5,80,0,-1,0,3,0
53,3,1,1,0,736,1,0,2,12,8,535,0,-1,0,3,0
42,1,1,3,0,665,1,0,0,7,0,291,0,332,23,0,0
56,2,1,2,0,1297,1,0,2,7,8,180,0,-1,0,3,0
36,4,0,2,0,133,1,0,2,30,8,117,0,-1,0,3,0
56,0,2,1,0,1854,1,0,1,28,8,45,0,342,12,0,0
26,0,2,1,0,685,0,0,0,26,3,388,0,-1,0,3,0
42,10,1,0,1,-581,1,0,0,4,8,224,0,370,12,0,0
46,7,0,1,0,281,1,1,0,27,8,267,0,-1,0,3,0
59,4,1,2,0,96,0,1,0,29,5,55,0,-1,0,3,0
34,1,2,1,0,-231,1,0,0,4,8,9,34,-1,0,3,0
41,4,1,0,0,733,1,0,0,28,8,69,0,335,30,0,0
41,2,2,1,0,3216,0,0,2,30,6,718,22,-1,0,3,0
49,1,2,0,1,-2604,1,0,0,9,9,142,0,-1,0,3,0
27,10,2,1,0,1972,0,0,0,27,0,97,0,-1,0,3,0
22,8,2,1,0,47,0,0,0,5,1,236,11,-1,0,3,0
47,6,0,1,0,510,1,0,0,2,8,299,22,-1,0,3,0
44,1,1,0,0,292,0,0,0,24,5,99,29,-1,0,3,0
46,6,1,0,0,2295,1,0,2,2,6,138,0,-1,0,3,0
33,1,2,3,0,514,1,0,0,8,0,225,0,-1,0,3,0
54,9,1,1,0,324,1,0,1,4,8,51,0,-1,0,3,0
50,9,0,2,0,-1455,1,1,0,27,3,119,0,-1,0,3,0
33,10,1,1,0,456,0,0,1,2,9,119,0,-1,0,3,0
59,4,1,2,0,1881,0,0,0,10,9,456,11,-1,0,3,0
43,2,0,2,0,626,1,0,0,20,4,72,0,167,12,0,0
26,1,2,1,0,539,1,0,2,11,6,599,11,-1,0,3,0
33,9,2,1,0,1769,1,0,0,9,9,273,0,182,1,0,0
34,1,1,1,0,157,1,0,0,2,5,254,11,-1,0,3,0
40,7,1,1,0,1325,0,0,2,2,6,150,11,-1,0,3,0
32,7,1,1,0,243,1,1,2,27,8,144,0,-1,0,3,0
39,0,0,1,0,2610,0,0,2,27,6,67,30,-1,0,3,0
27,9,2,2,0,372,1,1,0,17,5,728,11,-1,0,3,1
51,4,1,2,0,-15,0,0,0,17,5,212,11,-1,0,3,0
48,4,1,2,0,1147,0,0,0,26,1,389,0,64,12,2,1
48,9,1,2,0,0,0,0,1,18,1,176,6,-1,0,3,0
43,4,1,0,0,8167,1,0,1,10,9,202,11,184,12,0,0
43,1,1,1,0,545,1,0,0,13,9,144,0,-1,0,3,0
32,4,2,2,0,586,1,0,0,10,9,158,29,-1,0,3,0
29,4,2,2,0,2753,0,0,0,23,0,645,0,-1,0,3,1
67,5,2,0,0,491,0,0,1,27,3,110,0,-1,0,3,0
57,4,1,2,0,215,0,1,0,15,5,288,35,-1,0,3,0
33,7,1,1,0,1553,1,0,2,19,8,492,34,-1,0,3,0
52,1,1,0,0,17,1,0,2,21,8,30,11,-1,0,3,0
53,0,1,1,0,465,0,1,2,3,8,95,22,-1,0,3,0
41,7,1,3,0,230,1,0,0,30,3,155,22,-1,0,3,0
40,4,1,2,0,196,1,0,0,12,9,40,0,-1,0,3,0
41,7,1,1,0,2399,1,0,0,6,8,303,11,351,12,0,0
31,2,2,2,0,247,1,1,2,11,6,273,0,-1,0,3,0
39,6,2,3,0,0,0,0,2,12,6,13,2,-1,0,3,0
34,7,1,1,0,-52,0,0,2,4,1,12,0,-1,0,3,0
26,0,2,2,0,-164,1,0,2,20,8,69,11,-1,0,3,0
62,10,1,1,0,1625,0,0,1,15,0,155,0,-1,0,3,0
36,10,2,1,0,1806,1,0,0,2,8,111,32,-1,0,3,0
22,8,2,1,0,1925,0,0,0,25,8,180,0,-1,0,3,0
32,9,1,1,0,4887,1,0,0,8,0,246,22,-1,0,3,0
34,0,2,1,0,1581,1,1,2,12,8,52,2,-1,0,3,0
35,7,1,1,0,-12,0,0,0,24,5,83,29,-1,0,3,0
59,7,1,0,0,4295,0,0,1,21,5,129,22,-1,0,3,0
41,4,1,2,0,65,1,0,2,27,8,524,11,-1,0,3,0
32,4,2,2,0,2059,0,0,0,25,3,886,11,-1,0,3,0
40,7,1,1,0,105,1,0,0,30,5,161,0,-1,0,3,0
40,1,1,0,0,640,1,1,2,29,8,347,11,-1,0,3,0
54,4,1,2,0,11246,0,0,0,10,9,122,11,-1,0,3,0
38,9,1,2,0,34,0,1,0,22,6,88,0,-1,0,3,0
53,9,0,1,0,320,0,0,0,30,5,175,0,-1,0,3,0
50,0,1,1,0,2971,0,0,0,30,6,722,11,-1,0,3,0
35,10,1,1,0,1,1,0,0,20,5,173,34,-1,0,3,0
40,0,1,2,0,0,1,0,2,12,8,88,11,-1,0,3,0
73,5,1,3,0,739,0,0,0,2,11,210,0,-1,0,3,1
30,6,1,2,0,1596,1,0,0,10,1,195,11,-1,0,3,0
42,1,1,0,0,321,1,0,2,5,8,147,22,-1,0,3,0
32,0,0,1,0,-417,0,0,2,23,8,25,30,-1,0,3,0
27,0,2,1,0,671,1,0,0,21,4,243,0,-1,0,3,0
30,1,1,0,0,-68,1,0,0,17,5,394,11,-1,0,3,0
40,9,1,2,0,1293,0,0,0,7,11,1702,22,105,12,2,1
33,4,2,1,0,8004,0,0,0,10,9,414,22,-1,0,3,0
37,9,2,1,0,-59,1,0,0,14,5,70,0,-1,0,3,0
43,4,1,2,0,1050,1,1,0,9,5,67,2,-1,0,3,0
32,7,1,1,0,1076,0,0,0,6,5,353,22,-1,0,3,0
52,9,1,1,0,117,0,0,0,18,3,959,22,186,29,2,1
46,2,1,1,0,294,1,0,0,8,5,228,0,-1,0,3,0
35,4,2,2,0,361,1,0,0,2,1,169,11,-1,0,3,0
34,4,1,2,0,46,0,0,0,10,1,729,30,-1,0,3,0
36,1,1,1,0,4438,1,0,2,12,8,446,0,-1,0,3,1
59,1,1,0,0,625,0,0,0,30,5,133,0,-1,0,3,0
29,6,1,2,0,0,1,1,0,24,5,46,20,-1,0,3,0
60,5,1,1,0,374,0,0,0,10,1,276,11,-1,0,3,0
40,2,1,2,0,2310,1,1,0,29,0,120,0,294,1,0,0
45,7,1,3,0,293,0,0,0,16,5,196,11,-1,0,3,0
34,8,1,3,0,1387,0,0,0,23,0,121,0,-1,0,3,0
57,5,1,2,0,1458,0,0,1,25,8,89,30,-1,0,3,0
57,5,1,1,0,3545,1,0,2,5,8,138,11,-1,0,3,0
27,4,1,2,0,4909,0,1,0,8,5,159,22,-1,0,3,0
49,1,1,1,0,141,0,0,0,27,1,275,0,-1,0,3,0
41,3,1,0,0,322,0,0,0,28,8,105,0,324,12,0,0
30,1,1,1,0,631,1,0,0,10,9,174,11,-1,0,3,0
45,2,1,2,0,1,0,0,0,10,9,401,0,-1,0,3,0
45,9,1,1,0,0,1,1,1,11,3,111,11,208,1,0,0
24,8,2,1,0,382,0,0,0,23,0,567,11,-1,0,3,1
61,5,1,1,0,0,0,0,0,11,3,75,0,-1,0,3,0
34,1,2,1,0,-199,0,0,0,14,5,78,1,-1,0,3,0
30,1,2,1,0,906,1,1,2,13,8,218,33,-1,0,3,0
34,1,2,1,0,2764,1,0,0,4,8,158,0,357,1,0,0
45,4,2,2,0,1411,0,0,0,20,8,142,22,-1,0,3,0
42,1,1,0,0,0,0,0,2,12,6,19,11,-1,0,3,0
35,9,1,2,0,1473,1,0,2,3,8,84,22,-1,0,3,0
55,4,0,2,0,-612,0,0,0,18,1,131,11,-1,0,3,0
29,8,2,1,0,1779,0,0,0,25,6,400,0,-1,0,3,1
32,0,2,2,0,-59,0,1,2,25,5,192,0,-1,0,3,0
49,1,1,1,0,366,1,1,2,23,8,191,22,-1,0,3,0
59,5,1,0,0,0,1,0,0,20,5,20,29,-1,0,3,0
31,4,1,2,0,69,0,0,0,12,1,195,11,-1,0,3,0
54,10,1,1,0,1561,0,0,0,17,8,352,22,186,12,0,1
34,9,2,1,0,486,1,0,2,19,8,185,0,-1,0,3,0
31,1,1,1,0,2,1,0,2,12,8,182,11,-1,0,3,1
44,0,1,1,0,5181,1,1,0,24,5,18,33,-1,0,3,0
58,7,1,1,0,1667,1,1,2,27,8,85,0,-1,0,3,0
26,4,1,2,0,784,1,1,0,26,8,247,11,358,12,0,0
56,5,1,0,0,16432,0,0,0,10,3,702,11,189,12,0,0
35,1,0,0,0,-587,1,0,2,18,8,111,0,-1,0,3,0
28,4,2,2,0,231,1,1,0,17,5,568,11,-1,0,3,0
50,9,1,2,0,92,0,1,0,28,5,192,0,-1,0,3,0
26,1,2,1,0,-132,0,0,2,29,8,12,0,-1,0,3,0
42,9,2,1,0,-321,0,0,0,20,4,230,11,-1,0,3,0
58,9,1,3,0,1617,1,0,0,26,3,109,29,274,12,0,0
53,4,1,2,1,0,0,1,2,26,6,189,0,-1,0,3,0
37,1,1,1,0,6,1,0,0,3,8,136,11,-1,0,3,0
32,1,2,1,1,130,0,0,2,18,6,406,11,-1,0,3,0
35,1,2,1,0,3507,1,0,0,29,8,422,11,-1,0,3,0
42,0,2,1,0,61,1,0,2,15,8,65,0,-1,0,3,0
38,4,0,2,0,637,1,0,0,29,8,295,11,343,1,1,0
55,7,1,1,0,76,0,0,0,26,1,356,0,-1,0,3,0
41,1,1,1,0,552,1,0,0,3,8,463,0,-1,0,3,0
25,7,2,1,0,-107,1,0,0,5,8,156,0,-1,0,3,0
43,1,1,0,0,25,1,0,0,10,9,70,0,-1,0,3,0
53,9,1,1,0,472,1,1,2,12,6,325,0,-1,0,3,0
39,4,1,2,0,-1026,1,0,2,18,8,200,11,-1,0,3,0
25,4,1,2,0,127,1,0,0,9,8,695,11,-1,0,3,0
50,4,0,2,0,-398,1,1,0,13,5,172,0,-1,0,3,0
37,4,0,2,0,132,1,0,0,26,3,175,30,253,1,1,0
54,4,1,2,0,2452,1,0,2,21,8,80,22,-1,0,3,0
29,0,2,1,0,3986,1,0,2,30,8,488,11,-1,0,3,0
33,4,2,2,0,5437,0,0,0,1,1,131,0,98,12,2,0
32,3,1,1,0,3469,0,0,0,28,1,306,11,-1,0,3,0
32,0,2,1,0,64,1,0,2,28,8,202,11,-1,0,3,0
46,1,1,1,0,2121,1,0,2,5,8,160,0,-1,0,3,0
38,4,1,2,0,0,1,0,1,12,9,25,11,-1,0,3,0
36,1,2,0,0,263,1,0,0,8,0,199,11,337,12,0,0
52,4,0,2,0,0,0,0,0,25,3,74,0,-1,0,3,0
44,9,0,1,0,275,0,0,0,8,9,1077,0,-1,0,3,1
33,9,2,1,0,234,0,0,0,0,0,176,0,370,12,0,0
25,8,2,1,0,6400,0,0,0,28,1,100,0,-1,0,3,0
32,8,2,3,0,376,0,0,0,4,8,457,11,178,23,0,0
26,0,1,2,0,685,1,0,2,18,8,346,11,-1,0,3,0
32,1,2,0,0,12198,1,0,0,9,8,178,0,-1,0,3,1
35,11,0,0,0,3888,0,0,2,18,8,422,30,-1,0,3,0
44,1,1,1,0,-54,1,1,2,18,8,437,0,-1,0,3,0
37,4,0,0,1,0,1,0,1,16,5,305,0,-1,0,3,0
51,0,1,1,0,-895,1,0,0,12,0,104,30,-1,0,3,0
33,2,1,1,0,3140,1,1,0,13,9,7,30,-1,0,3,0
41,10,1,0,0,1483,1,0,2,4,8,227,0,-1,0,3,0
40,1,1,0,0,637,1,0,0,5,8,200,0,-1,0,3,0
46,7,1,1,0,2019,1,0,2,29,8,357,0,-1,0,3,0
33,0,1,1,0,796,1,0,1,27,0,216,0,-1,0,3,0
36,1,0,1,0,719,1,0,2,4,8,1052,0,-1,0,3,0
47,1,1,1,0,762,1,0,2,21,8,56,22,-1,0,3,0
35,4,0,2,0,321,1,0,2,30,8,189,0,-1,0,3,0
55,0,1,1,0,2430,1,0,0,28,1,231,11,-1,0,3,0
35,7,1,1,0,44,1,0,1,8,0,377,11,-1,0,3,0
21,1,2,1,0,2265,0,0,0,19,8,156,29,99,12,2,0
42,9,1,1,0,5455,0,0,0,2,1,149,29,-1,0,3,0
59,4,1,0,0,0,1,0,1,28,8,123,22,-1,0,3,0
26,9,2,2,0,1274,0,0,1,21,4,475,11,-1,0,3,0
49,10,1,0,0,50,0,0,0,18,1,169,11,-1,0,3,0
32,4,2,1,0,249,1,0,2,11,6,258,0,-1,0,3,0
32,1,2,1,0,8859,1,0,0,12,9,252,0,-1,0,3,0
25,0,2,1,0,787,1,0,2,30,8,164,0,-1,0,3,0
25,9,2,2,0,640,1,0,2,4,8,492,11,-1,0,3,0
37,9,0,1,0,0,1,0,0,7,5,46,0,-1,0,3,0
73,5,1,3,0,519,0,0,1,18,3,270,22,133,12,2,1
42,4,2,2,0,3445,0,0,0,10,9,1662,22,-1,0,3,0
36,1,2,1,0,690,1,0,2,15,8,86,11,-1,0,3,0
53,4,1,2,0,0,0,0,0,18,1,240,11,-1,0,3,0
38,1,1,1,0,-220,1,0,2,19,8,518,11,-1,0,3,0
46,6,1,1,0,716,0,0,0,27,1,131,11,-1,0,3,0
32,1,2,0,0,1660,0,0,2,12,8,14,0,-1,0,3,0
30,7,1,1,0,311,1,1,2,26,6,94,29,-1,0,3,0
61,4,1,2,0,175,0,0,1,25,3,79,11,183,12,2,0
31,1,2,0,0,5058,1,0,2,12,8,157,0,-1,0,3,0
37,4,2,2,0,410,0,0,0,28,1,542,22,-1,0,3,0
20,8,2,1,0,-322,1,0,2,12,6,73,29,-1,0,3,0
33,9,1,2,0,15,0,0,0,13,1,97,11,-1,0,3,0
36,4,2,2,0,-679,1,1,0,22,3,110,0,-1,0,3,0
39,4,1,2,0,397,0,0,0,1,5,113,32,-1,0,3,0
31,3,2,2,0,399,1,0,0,27,8,333,0,-1,0,3,0
33,4,2,2,0,1011,1,0,2,3,8,1495,29,-1,0,3,0
22,0,2,2,0,897,1,0,0,25,8,98,29,89,25,2,0
52,9,0,1,0,204,0,0,0,28,1,134,11,-1,0,3,0
51,7,1,1,0,657,0,0,0,22,0,66,11,-1,0,3,0
34,4,1,2,0,1483,1,0,0,13,9,91,0,-1,0,3,0
33,2,2,1,1,-1,1,0,0,13,9,214,11,-1,0,3,0
28,8,2,1,0,404,1,0,0,9,8,33,11,367,25,1,0
58,0,1,1,0,169,0,0,0,4,1,880,0,92,31,2,1
70,5,1,3,0,853,0,0,0,6,0,120,0,-1,0,3,0
39,2,1,1,0,0,1,0,2,6,8,171,1,-1,0,3,0
34,6,1,0,0,252,1,1,0,27,8,654,0,-1,0,3,0
36,0,1,1,0,4280,0,0,2,10,6,227,32,-1,0,3,0
55,7,1,1,0,697,1,0,2,6,8,206,0,-1,0,3,0
51,4,1,2,0,630,1,0,0,26,8,138,0,-1,0,3,0
38,4,1,2,0,1354,1,0,0,29,6,127,22,130,12,0,0
28,4,0,1,0,-76,0,1,0,5,5,1271,11,-1,0,3,0
38,1,1,1,0,-390,1,0,2,26,8,287,0,-1,0,3,0
31,9,2,1,0,7567,0,0,0,2,1,70,11,-1,0,3,0
53,9,0,1,0,989,1,0,2,26,8,812,0,-1,0,3,0
48,1,1,1,0,157,1,0,2,27,8,73,0,-1,0,3,0
32,1,2,1,1,-575,1,0,0,5,8,24,32,346,32,0,0
32,6,2,2,0,658,1,0,0,19,7,283,0,-1,0,3,1
53,1,1,0,0,901,0,1,1,23,4,1431,11,-1,0,3,0
57,5,1,1,0,5313,0,0,0,22,6,200,0,-1,0,3,1
32,1,2,1,0,53,1,0,0,27,8,153,0,169,12,0,0
34,9,0,2,0,66,0,1,0,10,1,74,11,-1,0,3,0
56,4,1,1,0,0,1,0,2,21,8,726,0,-1,0,3,0
37,0,0,2,0,43,1,0,0,12,0,328,11,264,12,0,0
55,5,1,1,0,159,0,0,0,20,1,159,0,-1,0,3,0
36,4,2,1,0,278,0,0,0,29,8,1243,11,-1,0,3,0
45,9,1,0,0,-158,1,0,0,3,8,317,11,-1,0,3,0
27,1,2,1,0,677,0,1,1,24,5,110,34,-1,0,3,0
54,1,2,1,0,40,1,0,0,9,5,172,11,-1,0,3,0
41,6,0,2,0,4717,1,0,0,10,9,182,11,-1,0,3,0
30,6,2,2,0,916,0,0,0,21,2,449,11,-1,0,3,1
41,1,1,0,0,236,1,0,1,2,8,65,0,356,12,0,0
48,1,1,0,0,750,1,0,0,9,8,90,32,-1,0,3,0
40,9,1,1,0,5811,1,0,0,9,9,172,0,-1,0,3,0
40,9,2,1,0,591,0,1,0,5,1,87,32,-1,0,3,0
39,9,0,1,0,530,1,1,0,27,8,68,0,-1,0,3,0
50,5,1,1,0,1047,0,0,0,13,9,98,30,-1,0,3,0
31,1,1,0,0,48,1,0,0,20,5,209,29,-1,0,3,0
45,1,2,1,0,0,0,0,0,26,1,374,11,472,1,2,1
46,9,1,2,0,-582,1,0,0,26,8,245,29,354,32,1,0
54,7,1,1,0,171,0,1,0,5,5,673,34,-1,0,3,0
65,5,1,0,0,2173,0,0,0,6,4,543,29,276,1,0,0
31,2,1,2,0,425,1,0,0,2,8,96,11,-1,0,3,0
57,1,1,0,0,162,1,0,2,27,8,155,11,-1,0,3,0
46,1,1,0,0,44,0,1,0,1,5,90,35,-1,0,3,0
37,1,1,3,0,1508,0,1,2,27,6,381,11,-1,0,3,1
42,1,1,0,0,-404,1,1,0,1,5,562,0,-1,0,3,0
60,5,1,1,0,1524,0,0,2,9,6,173,0,-1,0,3,0
38,4,1,3,0,933,0,0,2,12,6,95,11,-1,0,3,0
52,7,1,0,0,911,0,0,2,12,6,29,11,-1,0,3,0
33,4,2,2,0,1150,1,0,1,3,8,109,11,-1,0,3,0
56,7,2,1,0,-40,1,0,0,6,8,311,0,368,12,0,1
33,4,2,2,0,383,1,0,0,30,5,125,0,-1,0,3,0
29,7,1,1,0,363,1,0,0,6,8,164,0,-1,0,3,0
57,0,1,1,0,1143,0,0,1,28,5,69,22,-1,0,3,0
29,4,2,1,0,0,1,1,2,19,8,92,11,-1,0,3,0
57,4,1,0,0,1566,0,0,2,20,8,105,29,-1,0,3,0
28,0,2,1,0,762,0,0,0,9,11,115,22,-1,0,3,1
47,7,1,1,0,27,0,0,0,3,1,153,29,-1,0,3,0
37,0,1,1,0,1207,1,0,1,27,0,1353,11,138,12,2,1
53,4,1,0,0,1925,0,0,0,10,9,161,0,-1,0,3,0
35,1,2,0,0,-759,1,0,0,24,5,142,11,-1,0,3,0
34,9,0,1,0,705,1,1,0,11,0,249,0,-1,0,3,0
52,9,1,2,0,214,0,0,0,21,1,161,22,-1,0,3,0
64,5,1,1,0,466,1,0,0,9,10,526,0,-1,0,3,1
40,1,1,0,0,-310,1,1,0,18,8,133,11,363,26,0,0
43,7,1,1,0,68,1,1,0,6,8,159,0,-1,0,3,0
38,1,2,3,0,5338,0,0,1,10,9,201,0,-1,0,3,0
